     489	 41.708	 16.00833	 320.000
     490	 41.708	 16.02500	 264.000
     491	 41.708	 16.04167	 120.000
     492	 41.708	 16.05833	 26.000
     493	 41.708	 16.07500	 -0.040
     494	 41.708	 16.09167	 -8.200
     495	 41.708	 16.10833	 -10.050
     496	 41.708	 16.12500	 -10.650
     497	 41.708	 16.14167	 -11.550
     498	 41.708	 16.15833	 -12.200
     499	 41.708	 16.17500	 -12.600
     500	 41.708	 16.19167	 -13.200
     501	 41.708	 16.20833	 -13.800
     502	 41.708	 16.22500	 -15.200
     503	 41.708	 16.24167	 -16.950
     504	 41.708	 16.25833	 -18.400
     505	 41.708	 16.27500	 -19.700
     506	 41.708	 16.29167	 -22.100
     507	 41.708	 16.30833	 -25.350
     508	 41.708	 16.32500	 -31.100
     509	 41.708	 16.34167	 -35.650
     510	 41.708	 16.35833	 -41.200
     511	 41.708	 16.37500	 -45.650
     512	 41.708	 16.39167	 -51.000
     513	 41.708	 16.40833	 -57.100
     514	 41.708	 16.42500	 -62.950
     515	 41.708	 16.44167	 -68.400
     516	 41.708	 16.45833	 -74.000
     517	 41.708	 16.47500	 -78.250
     518	 41.708	 16.49167	 -81.700
     519	 41.708	 16.50833	 -84.500
     520	 41.708	 16.52500	 -87.000
     521	 41.708	 16.54167	 -89.350
     522	 41.708	 16.55833	 -91.350
     523	 41.708	 16.57500	 -93.150
     524	 41.708	 16.59167	 -94.900
     525	 41.708	 16.60833	 -96.100
     526	 41.708	 16.62500	 -97.900
     527	 41.708	 16.64167	 -99.400
     528	 41.708	 16.65833	 -101.450
     529	 41.708	 16.67500	 -106.250
     530	 41.708	 16.69167	 -104.800
     531	 41.708	 16.70833	 -108.500
     532	 41.708	 16.72500	 -113.300
     533	 41.708	 16.74167	 -115.850
     534	 41.708	 16.75833	 -124.800
     535	 41.708	 16.77500	 -132.650
     536	 41.708	 16.79167	 -137.900
     537	 41.708	 16.80833	 -142.400
     538	 41.708	 16.82500	 -147.250
     539	 41.708	 16.84167	 -146.350
     540	 41.692	 15.85833	 477.000
     541	 41.692	 15.87500	 564.000
     542	 41.692	 15.89167	 609.000
     543	 41.692	 15.90833	 645.000
     544	 41.692	 15.92500	 630.000
     545	 41.692	 15.94167	 540.000
     546	 41.692	 15.95833	 464.000
     547	 41.692	 15.97500	 565.000
     548	 41.692	 15.99167	 361.000
     549	 41.692	 16.00833	 419.000
     550	 41.692	 16.02500	 432.000
     551	 41.692	 16.04167	 274.000
     552	 41.692	 16.05833	 109.000
     553	 41.692	 16.07500	 -8.300
     554	 41.692	 16.09167	 -9.950
     555	 41.692	 16.10833	 -11.000
     556	 41.692	 16.12500	 -11.600
     557	 41.692	 16.14167	 -12.200
     558	 41.692	 16.15833	 -12.550
     559	 41.692	 16.17500	 -12.800
     560	 41.692	 16.19167	 -13.250
     561	 41.692	 16.20833	 -14.000
     562	 41.692	 16.22500	 -15.400
     563	 41.692	 16.24167	 -17.150
     564	 41.692	 16.25833	 -18.500
     565	 41.692	 16.27500	 -19.750
     566	 41.692	 16.29167	 -22.300
     567	 41.692	 16.30833	 -26.300
     568	 41.692	 16.32500	 -31.000
     569	 41.692	 16.34167	 -35.000
     570	 41.692	 16.35833	 -40.400
     571	 41.692	 16.37500	 -45.050
     572	 41.692	 16.39167	 -51.000
     573	 41.692	 16.40833	 -56.500
     574	 41.692	 16.42500	 -61.750
     575	 41.692	 16.44167	 -67.400
     576	 41.692	 16.45833	 -73.000
     577	 41.692	 16.47500	 -77.200
     578	 41.692	 16.49167	 -80.850
     579	 41.692	 16.50833	 -83.700
     580	 41.692	 16.52500	 -86.400
     581	 41.692	 16.54167	 -89.400
     582	 41.692	 16.55833	 -91.100
     583	 41.692	 16.57500	 -92.550
     584	 41.692	 16.59167	 -94.000
     585	 41.692	 16.60833	 -95.350
     586	 41.692	 16.62500	 -98.100
     587	 41.692	 16.64167	 -100.450
     588	 41.692	 16.65833	 -102.800
     589	 41.692	 16.67500	 -104.900
     590	 41.692	 16.69167	 -111.750
     591	 41.692	 16.70833	 -109.700
     592	 41.692	 16.72500	 -112.200
     593	 41.692	 16.74167	 -116.100
     594	 41.692	 16.75833	 -121.200
     595	 41.692	 16.77500	 -129.900
     596	 41.692	 16.79167	 -134.450
     597	 41.692	 16.80833	 -139.450
     598	 41.692	 16.82500	 -142.600
     599	 41.692	 16.84167	 -145.200
     600	 41.675	 15.85833	 493.000
     601	 41.675	 15.87500	 501.000
     602	 41.675	 15.89167	 500.000
     603	 41.675	 15.90833	 448.000
     604	 41.675	 15.92500	 417.000
     605	 41.675	 15.94167	 272.000
     606	 41.675	 15.95833	 202.000
     607	 41.675	 15.97500	 117.000
     608	 41.675	 15.99167	 74.000
     609	 41.675	 16.00833	 53.000
     610	 41.675	 16.02500	 19.000
     611	 41.675	 16.04167	 -4.950
     612	 41.675	 16.05833	 -9.000
     613	 41.675	 16.07500	 -10.450
     614	 41.675	 16.09167	 -11.200
     615	 41.675	 16.10833	 -11.500
     616	 41.675	 16.12500	 -12.200
     617	 41.675	 16.14167	 -12.500
     618	 41.675	 16.15833	 -12.950
     619	 41.675	 16.17500	 -13.200
     620	 41.675	 16.19167	 -13.800
     621	 41.675	 16.20833	 -14.600
     622	 41.675	 16.22500	 -16.150
     623	 41.675	 16.24167	 -17.500
     624	 41.675	 16.25833	 -18.900
     625	 41.675	 16.27500	 -20.300
     626	 41.675	 16.29167	 -23.200
     627	 41.675	 16.30833	 -26.800
     628	 41.675	 16.32500	 -30.900
     629	 41.675	 16.34167	 -34.700
     630	 41.675	 16.35833	 -39.800
     631	 41.675	 16.37500	 -45.100
     632	 41.675	 16.39167	 -50.250
     633	 41.675	 16.40833	 -55.750
     634	 41.675	 16.42500	 -60.750
     635	 41.675	 16.44167	 -66.400
     636	 41.675	 16.45833	 -71.800
     637	 41.675	 16.47500	 -76.100
     638	 41.675	 16.49167	 -80.100
     639	 41.675	 16.50833	 -83.100
     640	 41.675	 16.52500	 -86.200
     641	 41.675	 16.54167	 -88.600
     642	 41.675	 16.55833	 -90.500
     643	 41.675	 16.57500	 -91.950
     644	 41.675	 16.59167	 -93.200
     645	 41.675	 16.60833	 -94.700
     646	 41.675	 16.62500	 -98.000
     647	 41.675	 16.64167	 -101.000
     648	 41.675	 16.65833	 -103.500
     649	 41.675	 16.67500	 -105.600
     650	 41.675	 16.69167	 -107.100
     651	 41.675	 16.70833	 -109.600
     652	 41.675	 16.72500	 -112.000
     653	 41.675	 16.74167	 -114.950
     654	 41.675	 16.75833	 -119.500
     655	 41.675	 16.77500	 -125.700
     656	 41.675	 16.79167	 -130.150
     657	 41.675	 16.80833	 -134.700
     658	 41.675	 16.82500	 -139.700
     659	 41.675	 16.84167	 -144.400
     660	 41.658	 15.85833	 275.000
     661	 41.658	 15.87500	 225.000
     662	 41.658	 15.89167	 141.000
     663	 41.658	 15.90833	 119.000
     664	 41.658	 15.92500	 105.000
     665	 41.658	 15.94167	 68.000
     666	 41.658	 15.95833	 51.000
     667	 41.658	 15.97500	 29.000
     668	 41.658	 15.99167	 -5.250
     669	 41.658	 16.00833	 -8.700
     670	 41.658	 16.02500	 -10.000
     671	 41.658	 16.04167	 -10.500
     672	 41.658	 16.05833	 -11.000
     673	 41.658	 16.07500	 -11.250
     674	 41.658	 16.09167	 -11.700
     675	 41.658	 16.10833	 -12.100
     676	 41.658	 16.12500	 -12.400
     677	 41.658	 16.14167	 -13.000
     678	 41.658	 16.15833	 -13.400
     679	 41.658	 16.17500	 -13.750
     680	 41.658	 16.19167	 -14.400
     681	 41.658	 16.20833	 -15.250
     682	 41.658	 16.22500	 -16.700
     683	 41.658	 16.24167	 -18.000
     684	 41.658	 16.25833	 -19.300
     685	 41.658	 16.27500	 -21.100
     686	 41.658	 16.29167	 -23.550
     687	 41.658	 16.30833	 -27.000
     688	 41.658	 16.32500	 -31.100
     689	 41.658	 16.34167	 -34.800
     690	 41.658	 16.35833	 -39.750
     691	 41.658	 16.37500	 -45.300
     692	 41.658	 16.39167	 -49.500
     693	 41.658	 16.40833	 -54.400
     694	 41.658	 16.42500	 -59.300
     695	 41.658	 16.44167	 -65.650
     696	 41.658	 16.45833	 -70.000
     697	 41.658	 16.47500	 -74.800
     698	 41.658	 16.49167	 -79.050
     699	 41.658	 16.50833	 -82.250
     700	 41.658	 16.52500	 -85.100
     701	 41.658	 16.54167	 -87.500
     702	 41.658	 16.55833	 -89.900
     703	 41.658	 16.57500	 -91.200
     704	 41.658	 16.59167	 -92.650
     705	 41.658	 16.60833	 -94.200
     706	 41.658	 16.62500	 -97.000
     707	 41.658	 16.64167	 -100.450
     708	 41.658	 16.65833	 -102.600
     709	 41.658	 16.67500	 -104.800
